Timestamp,State
2023-12-06 15:30:59,Center
2023-12-06 15:30:59,Right
2023-12-06 15:31:00,Center
2023-12-06 15:31:23,Right
2023-12-06 15:31:24,Center
2023-12-06 15:31:24,Right
2023-12-06 15:31:25,Center
2023-12-06 15:31:30,Right
2023-12-06 15:31:32,Center
2023-12-06 15:31:33,Right
2023-12-06 15:31:34,Center
2023-12-06 15:31:34,Right
2023-12-06 15:31:35,Center
2023-12-06 15:31:35,Right
2023-12-06 15:31:36,Center
2023-12-06 15:31:38,Left
2023-12-06 15:31:39,Center
2023-12-06 15:31:44,Right
2023-12-06 15:31:45,Center
2023-12-06 15:32:01,Right
2023-12-06 15:32:01,Center
2023-12-06 15:32:05,Right
2023-12-06 15:32:08,Center
2023-12-06 15:32:17,Right
2023-12-06 15:32:17,Center
2023-12-06 15:32:21,Right
2023-12-06 15:32:21,Center
2023-12-06 15:32:39,Right
2023-12-06 15:32:39,Center
2023-12-06 15:32:46,Left
2023-12-06 15:32:48,Center
2023-12-06 15:33:17,Right
2023-12-06 15:33:18,Center
2023-12-06 15:33:19,Left
2023-12-06 15:33:21,Center
2023-12-06 15:33:40,Right
2023-12-06 15:33:40,Center
2023-12-06 15:33:41,Right
2023-12-06 15:33:41,Center
2023-12-06 15:33:50,Right
2023-12-06 15:33:51,Center
2023-12-06 15:34:18,Right
2023-12-06 15:34:18,Center
2023-12-06 15:34:19,Left
2023-12-06 15:34:19,Center
2023-12-06 15:34:20,Left
2023-12-06 15:34:20,Center
2023-12-06 15:34:24,Right
2023-12-06 15:34:25,Center
2023-12-06 15:34:34,Right
2023-12-06 15:34:34,Center
2023-12-06 15:34:35,Right
2023-12-06 15:34:35,Center
2023-12-06 15:34:37,Right
2023-12-06 15:34:37,Center
2023-12-06 15:35:20,Right
2023-12-06 15:35:21,Center
2023-12-06 15:35:21,Right
2023-12-06 15:35:22,Center
2023-12-06 15:35:23,Right
2023-12-06 15:35:23,Center
2023-12-06 15:35:23,Right
2023-12-06 15:35:23,Center
2023-12-06 15:35:28,Right
2023-12-06 15:35:29,Center
2023-12-06 15:35:29,Left
2023-12-06 15:35:29,Center
2023-12-06 15:35:30,Right
2023-12-06 15:35:30,Center
2023-12-06 15:35:30,Right
2023-12-06 15:35:30,Center
2023-12-06 15:35:30,Left
2023-12-06 15:35:31,Center
2023-12-06 15:35:32,Left
2023-12-06 15:35:32,Center
2023-12-06 15:35:32,Left
2023-12-06 15:35:33,Center
2023-12-06 15:35:39,Right
2023-12-06 15:35:40,Center
2023-12-06 15:35:40,Right
2023-12-06 15:35:41,Center
2023-12-06 15:36:10,Right
2023-12-06 15:36:11,Center
2023-12-06 15:36:11,Right
2023-12-06 15:36:12,Center
2023-12-06 15:36:56,Right
2023-12-06 15:36:57,Center
2023-12-06 15:37:16,Right
2023-12-06 15:37:16,Center
2023-12-06 15:37:24,Right
2023-12-06 15:37:24,Center
2023-12-06 15:37:30,Right
2023-12-06 15:37:30,Center

#end test

2023-12-06 15:37:50,Left
2023-12-06 15:37:51,Center
2023-12-06 15:37:52,Left
2023-12-06 15:38:05,Right
2023-12-06 15:38:09,Center
2023-12-06 15:38:09,Left
2023-12-06 15:38:10,Center
2023-12-06 15:38:10,Right
2023-12-06 15:38:18,Left
2023-12-06 15:39:12,Right
2023-12-06 15:40:05,Left
