Timestamp,State
2023-12-07 15:13:51,Left
2023-12-07 15:13:53,Center
2023-12-07 15:13:54,Right
2023-12-07 15:13:54,Center
2023-12-07 15:14:11,Right
2023-12-07 15:14:11,Center
2023-12-07 15:14:27,Left
2023-12-07 15:14:28,Center
2023-12-07 15:14:30,Right
2023-12-07 15:14:33,Center
2023-12-07 15:14:33,Left
2023-12-07 15:14:33,Center
2023-12-07 15:14:33,Left
2023-12-07 15:14:34,Center
2023-12-07 15:14:40,Right
2023-12-07 15:14:41,Center
2023-12-07 15:14:45,Left
2023-12-07 15:14:46,Center
2023-12-07 15:14:48,Right
2023-12-07 15:14:49,Center
2023-12-07 15:15:19,Left
2023-12-07 15:15:19,Center
2023-12-07 15:15:34,Right
2023-12-07 15:15:35,Center
2023-12-07 15:15:37,Left
2023-12-07 15:15:39,Center
2023-12-07 15:15:50,Left
2023-12-07 15:15:52,Center
2023-12-07 15:16:01,Right
2023-12-07 15:16:02,Center
2023-12-07 15:16:21,Left
2023-12-07 15:16:26,Center
2023-12-07 15:16:27,Left
2023-12-07 15:16:27,Center
2023-12-07 15:16:27,Left
2023-12-07 15:16:27,Center
2023-12-07 15:16:28,Left
2023-12-07 15:16:28,Center
2023-12-07 15:16:28,Left
2023-12-07 15:16:28,Center
2023-12-07 15:16:28,Left
2023-12-07 15:16:28,Center
2023-12-07 15:16:28,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:29,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:29,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:29,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:29,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:29,Left
2023-12-07 15:16:29,Center
2023-12-07 15:16:57,Right
2023-12-07 15:16:57,Center
2023-12-07 15:16:58,Left
2023-12-07 15:16:59,Center
2023-12-07 15:17:09,Left
2023-12-07 15:17:12,Center
2023-12-07 15:17:16,Left
2023-12-07 15:17:17,Center
2023-12-07 15:17:24,Left
2023-12-07 15:17:24,Center
2023-12-07 15:17:46,Right
2023-12-07 15:17:46,Center
2023-12-07 15:17:54,Left
2023-12-07 15:17:55,Center
2023-12-07 15:18:07,Right
2023-12-07 15:18:08,Center
2023-12-07 15:18:27,Right
2023-12-07 15:18:28,Center
2023-12-07 15:18:34,Right
2023-12-07 15:18:35,Center
2023-12-07 15:18:36,Left
2023-12-07 15:18:37,Center
2023-12-07 15:19:08,Left
2023-12-07 15:19:09,Center
2023-12-07 15:19:18,Right
2023-12-07 15:19:18,Center
2023-12-07 15:19:42,Left
2023-12-07 15:19:42,Center
2023-12-07 15:19:58,Left
2023-12-07 15:20:04,Right
2023-12-07 15:20:04,Center
2023-12-07 15:20:05,Right
